AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1113:0
:1024952:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:408:0
:1024953:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4460:0
:1024956:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1632:0
:1024957:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:456:0
:1024958:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1693:0
:1024959:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:378:0
:1024961:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2425:0
:1024963:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:290:0
:1024965:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4171:0
:1024966:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:10570:0
:1024967:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4192:0
:1024968:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:672:0
:1024969:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:672:0
:1024970:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:192:0
:1024971:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:3626:0
:1024973:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3478:0
:1024974:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:264:0
:1024975:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:16674:0
:1024976:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1162:0
:1024977:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:9852:0
:1024979:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:48146:0
:1024980:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:20801:0
:1024983:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:9290:0
:1024985:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:17670:0
:1024988:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2652:0
:1024991:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:9630:0
:1024993:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:13585:0
:1024995:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:2936:0
:1024996:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1910:0
:1024998:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:5595:0
:1025000:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:34788:0
:1025001:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:842:0
:1025003:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:576:0
:1025004:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2961:0
:1025005:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2639:0
:1025008:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:6667:0
:1025010:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:10675:0
:1025012:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:561:0
:1025014:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:920:0
:1025015:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:608:0
:1025019:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:825:0
:1025020:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1382:0
:1025022:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:34487:0
:1025024:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:679:0
:1025029:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:16176:0
:1025031:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:5208:0
:1025037:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3121:0
:1025038:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:12614:0
:1025039:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:12614:0
:1025051:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4219:0
:1025052:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:8918:0
:1025072:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:11218:0
:1025073:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:442:0
:1025074:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:48945:0
:1025079:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1523:0
:1025082:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:44979:0
:1025083:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:48807:0
:1025084:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1664:0
:1025085:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:864:0
:1025098:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:8606:0
:1025103:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:465:0
:1025104:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2600:0
:1025105:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:26400:0
:1025108:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:13242:0
:1025109:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:240:0
:1025111:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3704:0
:1025113:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:5872:0
:1025114:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:718:0
:1025115:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1885:0
:1025116:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4728:0
:1025117:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1583:0
:1025118:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:756:0
:1025119:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1445:0
:1025120:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1740:0
:1025122:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1265:0
:1025124:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:624:0
:1025125:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:16783:0
:1025126:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1269:0
:1025127:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:800:0
:1025128:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:8900:0
:1025129:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2620:0
:1025130:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:6230:0
:1025131:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:935:0
:1025132:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:9548:0
:1025133:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:360:0
:1025134:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:420:0
:1025136:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:310:0
:1025137:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:3577:0
:1025139:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2146:0
:1025140:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1258:0
:1025142:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:15113:0
:1025143:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3469:0
:1025144:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:306:0
:1025145:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:312:0
:1025146:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:16899:0
:1025148:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:5232:0
:1025149:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:785:0
:1025152:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:600:0
:1025153:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1722:0
:1025154:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:900:0
:1025155:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:960:0
:1025156:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:550:0
:1025157:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1452:0
:1025158:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1829:0
:1025159:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2176:0
:1025160:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1770:0
:1025161:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:930:0
:1025162:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:885:0
:1025163:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:9670:0
:1025164:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2511:0
:1025165:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:575:0
:1025166:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:5512:0
:1025168:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:5194:0
:1025169:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:22571:0
:1025170:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:578:0
:1025171:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:813:0
:1025172:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:814:0
:1025173:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:504:0
:1025174:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:160:0
:1025175:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:815:0
:1025176:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1784:0
:1025177:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:720:0
:1025179:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:504:0
:1025180:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:2534:0
:1025182:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:988:0
:1025183:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:688:0
:1025184:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1855:0
:1025185:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:693:0
:1025188:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1767:0
:1025189:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
